Date,Price
2022-10-11,40000.0
2022-10-12,42000.0
2022-10-13,37000.0
2022-10-14,37000.0
2022-10-15,36000.0
2022-10-16,35000.0
2022-10-17,35000.0
2022-10-18,34000.0
2022-10-19,33000.0
2022-10-20,32500.0
2022-10-21,32000.0
2022-10-22,30000.0
2022-10-23,28000.0
2022-10-24,30000.0
2022-10-25,30000.0
2022-10-26,28000.0
2022-10-27,30000.0
2022-10-28,31000.0
2022-10-29,32000.0
2022-10-30,28000.0
2022-10-31,28000.0
2022-11-01,29000.0
2022-11-02,28000.0
2022-11-03,30000.0
2022-11-04,27000.0
2022-11-05,28000.0
2022-11-06,28000.0
2022-11-07,28000.0
2022-11-08,26000.0
2022-11-09,26000.0
2022-11-10,26000.0
2022-11-11,24000.0
2022-11-12,25000.0
2022-11-13,25000.0
2022-11-14,22000.0
2022-11-15,23000.0
2022-11-16,22000.0
2022-11-17,22000.0
2022-11-18,25000.0
2022-11-19,23000.0
2022-11-20,27000.0
2022-11-21,28000.0
2022-11-22,27000.0
2022-11-23,25000.0
2022-11-24,25000.0
2022-11-25,25000.0
2022-11-26,24000.0
2022-11-27,24000.0
2022-11-28,24000.0
2022-11-29,25000.0
2022-11-30,30000.0
2022-12-01,30000.0
2022-12-02,35000.0
2022-12-03,35000.0
2022-12-04,35000.0
2022-12-05,34000.0
2022-12-06,41000.0
2022-12-07,40000.0
2022-12-08,42000.0
2022-12-09,40000.0
2022-12-10,35000.0
2022-12-11,35000.0
2022-12-12,36000.0
2022-12-13,36000.0
2022-12-14,30000.0
2022-12-15,31500.0
2022-12-16,33000.0
2022-12-17,32000.0
2022-12-18,30000.0
2022-12-19,32000.0
2022-12-20,32000.0
2022-12-21,32000.0
2022-12-22,30000.0
2022-12-23,28000.0
2022-12-24,33000.0
2022-12-25,33000.0
2022-12-26,35000.0
2022-12-27,35000.0
2022-12-28,37000.0
2022-12-29,38000.0
2022-12-30,40000.0
2022-12-31,40000.0
2023-01-01,40000.0
2023-01-02,60000.0
2023-01-03,60000.0
2023-01-04,46000.0
2023-01-05,44000.0
2023-01-06,48000.0
2023-01-07,48000.0
2023-01-08,45000.0
2023-01-09,47000.0
2023-01-10,45000.0
2023-01-11,45000.0
2023-01-12,42000.0
2023-01-13,37000.0
2023-01-14,38000.0
2023-01-15,33000.0
2023-01-16,33000.0
2023-01-17,33000.0
2023-01-18,40000.0
2023-01-19,40000.0
2023-01-20,37000.0
2023-01-21,39000.0
2023-01-22,38000.0
2023-01-23,38000.0
2023-01-24,40000.0
2023-01-25,43000.0
2023-01-26,43000.0
2023-01-27,42000.0
2023-01-28,42000.0
2023-01-29,47000.0
2023-01-30,47000.0
2023-01-31,47000.0
2023-02-01,41000.0
2023-02-02,43000.0
2023-02-03,43000.0
2023-02-04,43000.0
2023-02-05,42000.0
2023-02-06,43000.0
2023-02-07,50000.0
2023-02-08,50000.0
2023-02-09,52000.0
2023-02-10,46000.0
2023-02-11,46000.0
2023-02-12,45000.0
2023-02-13,45000.0
2023-02-14,47000.0
2023-02-15,52000.0
2023-02-16,52000.0
2023-02-17,55000.0
2023-02-18,55000.0
2023-02-19,55000.0
2023-02-20,59000.0
2023-02-21,59000.0
2023-02-22,60000.0
2023-02-23,60000.0
2023-02-24,58000.0
2023-02-25,55000.0
2023-02-26,53000.0
2023-02-27,48000.0
2023-02-28,48000.0
2023-03-01,50000.0
2023-03-02,52000.0
2023-03-03,50000.0
2023-03-04,50000.0
2023-03-05,50000.0
2023-03-06,55000.0
2023-03-07,58000.0
2023-03-08,58000.0
2023-03-09,62000.0
2023-03-10,65000.0
2023-03-11,65000.0
2023-03-12,65000.0
2023-03-13,65000.0
2023-03-14,67000.0
2023-03-15,67000.0
2023-03-16,65000.0
2023-03-17,65000.0
2023-03-18,68000.0
2023-03-19,65000.0
2023-03-20,65000.0
2023-03-21,65000.0
2023-03-22,60000.0
2023-03-23,60000.0
2023-03-24,62000.0
2023-03-25,65000.0
2023-03-26,65000.0
2023-03-27,65000.0
2023-03-28,60000.0
2023-03-29,33000.0
2023-03-30,33000.0
2023-03-31,30000.0
2023-04-01,25000.0
2023-04-02,27000.0
2023-04-03,27000.0
2023-04-04,35000.0
2023-04-05,30000.0
2023-04-06,27000.0
2023-04-07,25000.0
2023-04-08,30000.0
2023-04-09,27000.0
